,tokens,topic,aspect,label,type
1684,"['no', ',', 'tey', 'do', ""n't"", 'even', 'support', 'their', 'own', 'bios', 'and', 'it', '``', 'could', 'be', 'a', 'problem', 'with', 'the', 'bios', ""''"", 'how', 'can', 'a', 'company', 'that', 'makes', 'a', 'fairly', 'decent', 'product', 'get', 'away', 'with', 'such', 'insanity', '?', '?', '!', '!']",laptop,['bios'],0,train
1685,"['because', 'we', 'did', 'not', 'purchase', 'the', 'extended', 'warranty', 'in', 'time', ',', 'we', 'are', 'on', 'the', 'hook', 'for', 'the', 'repair', '.']",laptop,"['extended', 'warranty']",0,train
1686,"['it', 'started', 'out', 'by', 'randomly', 'ceasing', 'to', 'charge', 'when', 'it', 'was', 'plugged', 'in', '(', 'mousing', 'over', 'the', 'battery', 'icon', 'would', 'read', ',', 'for', 'example', ',', '``', '74', '%', ',', 'plugged', 'in', ',', 'not', 'charging', ""''"", ')', ',', 'requiring', 'me', 'to', 'unplug', 'it', 'and', 'plug', 'it', 'back', 'in', 'several', 'times', 'to', 'get', 'it', 'to', 'charge', '.']",laptop,['charging'],0,train
1687,"['it', 'started', 'out', 'by', 'randomly', 'ceasing', 'to', 'charge', 'when', 'it', 'was', 'plugged', 'in', '(', 'mousing', 'over', 'the', 'battery', 'icon', 'would', 'read', ',', 'for', 'example', ',', '``', '74', '%', ',', 'plugged', 'in', ',', 'not', 'charging', ""''"", ')', ',', 'requiring', 'me', 'to', 'unplug', 'it', 'and', 'plug', 'it', 'back', 'in', 'several', 'times', 'to', 'get', 'it', 'to', 'charge', '.']",laptop,['charge'],1,train
1688,"['this', 'laptop', 'looked', 'brand', 'new', 'and', 'was', 'shipped', 'very', 'quickly', '.']",laptop,['shipped'],2,train
1689,"['info', ':', 'windows', 'failed', 'to', 'load', 'because', 'the', 'kernal', 'is', 'missing', ',', 'or', 'corrupt', '.']",laptop,['windows'],0,train
1690,"['info', ':', 'windows', 'failed', 'to', 'load', 'because', 'the', 'kernal', 'is', 'missing', ',', 'or', 'corrupt', '.']",laptop,['kernal'],0,train
1691,"['the', 'display', 'on', 'this', 'computer', 'is', 'the', 'best', 'i', ""'ve"", 'seen', 'in', 'a', 'very', 'long', 'time', ',', 'the', 'battery', 'life', 'is', 'very', 'long', 'and', 'very', 'convienent', '.']",laptop,['display'],2,train
1692,"['the', 'display', 'on', 'this', 'computer', 'is', 'the', 'best', 'i', ""'ve"", 'seen', 'in', 'a', 'very', 'long', 'time', ',', 'the', 'battery', 'life', 'is', 'very', 'long', 'and', 'very', 'convienent', '.']",laptop,"['battery', 'life']",2,train
1693,"['but', 'the', 'quality', ',', 'in', 'general', 'was', 'less', 'than', 'the', 'worth', 'of', 'the', 'cheap', 'laptop', '.']",laptop,['quality'],0,train
1694,"['in', 'the', 'first', 'moth', 'of', 'owning', 'this', 'computer', 'its', 'hardrive', 'failed', 'which', 'had', 'to', 'be', 'replaced', '.']",laptop,['hardrive'],0,train
1695,"['its', 'also', 'fun', 'to', 'use', '!']",laptop,['use'],2,train
1696,"['the', 'graphics', 'and', 'screen', 'are', 'stunning', 'and', 'although', 'i', 'was', 'a', 'pc', 'person', ',', 'i', 'was', 'able', 'to', 'understand', 'how', 'to', 'use', 'a', 'mac', 'fairly', 'quickly', '.']",laptop,['graphics'],2,train
1697,"['the', 'graphics', 'and', 'screen', 'are', 'stunning', 'and', 'although', 'i', 'was', 'a', 'pc', 'person', ',', 'i', 'was', 'able', 'to', 'understand', 'how', 'to', 'use', 'a', 'mac', 'fairly', 'quickly', '.']",laptop,['screen'],2,train
1698,"['with', 'the', 'upgraded', 'memory', ',', 'the', 'macbook', 'pro', 'never', 'has', 'an', 'issue', 'running', 'many', 'many', 'applications', 'at', 'once', '!']",laptop,"['upgraded', 'memory']",2,train
1699,"['with', 'the', 'upgraded', 'memory', ',', 'the', 'macbook', 'pro', 'never', 'has', 'an', 'issue', 'running', 'many', 'many', 'applications', 'at', 'once', '!']",laptop,['applications'],1,train
1700,"['with', 'the', 'upgraded', 'memory', ',', 'the', 'macbook', 'pro', 'never', 'has', 'an', 'issue', 'running', 'many', 'many', 'applications', 'at', 'once', '!']",laptop,['running'],2,train
1701,"['simple', 'to', 'use', ',', 'and', 'great', 'graphics', '.']",laptop,['graphics'],2,train
1702,"['simple', 'to', 'use', ',', 'and', 'great', 'graphics', '.']",laptop,['use'],2,train
1703,"['the', 'internet', 'speed', 'is', 'spectacular', '.']",laptop,"['internet', 'speed']",2,train
1704,"['they', 'claim', 'call', 'center', 'is', 'still', 'down', '.']",laptop,"['call', 'center']",0,train
1705,"['mac', 'also', 'has', 'many', 'apps', 'and', 'programs', 'that', 'are', 'quite', 'cheap', 'or', 'free', '.']",laptop,['apps'],2,train
1706,"['mac', 'also', 'has', 'many', 'apps', 'and', 'programs', 'that', 'are', 'quite', 'cheap', 'or', 'free', '.']",laptop,['programs'],2,train
1707,"['my', 'husband', 'uses', 'it', 'mostly', 'for', 'games', ',', 'email', 'and', 'music', '.']",laptop,['games'],1,train
1708,"['i', 'just', 'took', 'the', 'broken', 'cords', 'into', 'the', 'apple', 'store', 'and', 'they', 'gave', 'me', 'new', 'ones', '.']",laptop,['cords'],2,train
1709,"['apparently', 'under', 'the', 'screen', 'there', 'are', '2', 'little', 'screws', 'and', 'when', 'the', 'screen', 'gets', 'moved', 'back', 'and', 'forth', ',', 'they', 'come', 'loose', '.']",laptop,['screen'],1,train
1710,"['being', 'a', 'pc', 'user', 'my', 'whole', 'life', ',', 'it', ""'s"", 'taking', 'a', 'bit', 'of', 'time', 'to', 'adapt', 'to', 'the', 'os', 'of', 'a', 'mac', 'but', 'i', ""'m"", 'finding', 'my', 'way', 'around', '.']",laptop,['os'],1,train
1711,"['the', 'computer', 'will', 'constantly', 'be', 'getting', 'hot', 'and', 'burning', 'your', 'leg', 'unless', 'you', 'go', 'through', 'the', 'hassle', 'of', 'taking', 'off', 'the', 'entire', 'back', 'of', 'it', 'just', 'to', 'clean', 'out', 'the', 'fan', '.']",laptop,['fan'],0,train
1712,"['i', 'have', 'in', 'the', 'past', 'gotten', 'superfine', 'sandpaper', 'and', '``', 'fixed', ""''"", 'the', 'edges', 'by', 'rounding', 'them', 'off', '.']",laptop,['edges'],0,train
1713,"['downfalls', ':', 'sharp', 'edges', '.']",laptop,['edges'],0,train
1714,"['i', 'needed', 'one', 'to', 'be', 'able', 'to', 'carry', 'to', 'work', 'everyday', 'and', 'this', 'one', 'seems', 'to', 'fit', 'all', 'of', 'the', 'criteria', '.']",laptop,['carry'],1,train
1715,"['the', 'screen', 'is', 'gorgeous', '-', 'yummy', 'good', '.']",laptop,['screen'],2,train
1716,"['did', 'i', 'mention', 'everything', 'about', 'it', ',', 'from', 'size', 'to', 'weight', 'to', 'keyboard', 'screams', 'bulk', '?']",laptop,['size'],0,train
1717,"['did', 'i', 'mention', 'everything', 'about', 'it', ',', 'from', 'size', 'to', 'weight', 'to', 'keyboard', 'screams', 'bulk', '?']",laptop,['weight'],0,train
1718,"['did', 'i', 'mention', 'everything', 'about', 'it', ',', 'from', 'size', 'to', 'weight', 'to', 'keyboard', 'screams', 'bulk', '?']",laptop,['keyboard'],0,train
1719,"['i', 'had', 'it', 'four', 'months', 'when', 'my', 'disc', 'drive', 'refused', 'to', 'open', '.']",laptop,"['disc', 'drive']",0,train
1720,"['so', ',', 'after', 'apple', 'replaced', 'the', 'hard', 'drive', 'i', 'enjoyed', 'another', '4', 'months', 'of', 'my', 'new', 'computer', ',', 'until', 'it', 'froze', 'this', 'morning', '--', 'completely', '.']",laptop,"['hard', 'drive']",1,train
1721,"['once', 'again', ',', 'i', 'was', 'told', 'it', 'was', 'the', 'suspicious', 'power', 'supply', 'problem', '.']",laptop,"['power', 'supply']",0,train
1722,"['the', 'macbook', 'starts', 'fast', ',', 'does', ""n't"", 'crash', ',', 'has', 'a', 'fantastic', 'display', ',', 'is', 'small', 'and', 'light', '(', 'i', 'have', 'the', '13.3', ""''"", 'model', ')', ',', 'and', 'is', ""n't"", 'always', 'complaining', 'about', 'updates', ',', 'lost', 'connections', ',', 'errors', ',', 'blue', 'screens', ',', 'etc', '.']",laptop,['display'],2,train
1723,"['the', 'macbook', 'starts', 'fast', ',', 'does', ""n't"", 'crash', ',', 'has', 'a', 'fantastic', 'display', ',', 'is', 'small', 'and', 'light', '(', 'i', 'have', 'the', '13.3', ""''"", 'model', ')', ',', 'and', 'is', ""n't"", 'always', 'complaining', 'about', 'updates', ',', 'lost', 'connections', ',', 'errors', ',', 'blue', 'screens', ',', 'etc', '.']",laptop,['starts'],2,train
1724,"['unable', 'to', 'boot', 'up', 'this', 'brand', 'new', 'laptop', '.']",laptop,"['boot', 'up']",0,train
1725,"['in', 'addition', ',', 'all', 'the', 'design', 'tools', 'on', 'pages', 'and', 'keynotes', 'makes', 'it', 'much', 'easier', 'to', 'create', 'professional', 'looking', 'documents', 'and', 'presentations', '.']",laptop,['pages'],2,train
1726,"['in', 'addition', ',', 'all', 'the', 'design', 'tools', 'on', 'pages', 'and', 'keynotes', 'makes', 'it', 'much', 'easier', 'to', 'create', 'professional', 'looking', 'documents', 'and', 'presentations', '.']",laptop,['keynotes'],2,train
1727,"['i', 'actually', 'had', 'the', 'hard', 'drive', 'replaced', 'twice', ',', 'the', 'mother', 'board', 'once', ',', 'the', 'dvd', 'drive', 'twice', ',', 'then', 'they', 'finally', 'agreed', 'to', 'replace', 'it', ',', '(', 'all', 'of', 'this', 'in', 'less', 'than', '1', '1/2', 'years', '!']",laptop,"['hard', 'drive']",0,train
1728,"['i', 'actually', 'had', 'the', 'hard', 'drive', 'replaced', 'twice', ',', 'the', 'mother', 'board', 'once', ',', 'the', 'dvd', 'drive', 'twice', ',', 'then', 'they', 'finally', 'agreed', 'to', 'replace', 'it', ',', '(', 'all', 'of', 'this', 'in', 'less', 'than', '1', '1/2', 'years', '!']",laptop,"['mother', 'board']",0,train
1729,"['i', 'actually', 'had', 'the', 'hard', 'drive', 'replaced', 'twice', ',', 'the', 'mother', 'board', 'once', ',', 'the', 'dvd', 'drive', 'twice', ',', 'then', 'they', 'finally', 'agreed', 'to', 'replace', 'it', ',', '(', 'all', 'of', 'this', 'in', 'less', 'than', '1', '1/2', 'years', '!']",laptop,"['dvd', 'drive']",0,train
1730,"['the', 'guy', 'then', 'said', 'that', 'if', 'i', 'insist', 'on', 'having', 'the', 'hinge', 'tightened', ',', 'they', 'can', 'do', 'it', 'for', 'me', 'but', 'i', 'have', 'to', 'accept', 'the', 'condition', 'after', 'the', '``', 'repair', ""''"", '.']",laptop,['hinge'],1,train
1731,"['the', 'port', 'is', 'secured', 'to', 'motherboard', 'so', 'when', 'this', 'happens', 'you', 'ca', ""n't"", 'see', 'the', 'plug', 'at', 'all', ',', 'it', ""'s"", 'just', 'gone', '.']",laptop,['motherboard'],1,train
1732,"['the', 'port', 'is', 'secured', 'to', 'motherboard', 'so', 'when', 'this', 'happens', 'you', 'ca', ""n't"", 'see', 'the', 'plug', 'at', 'all', ',', 'it', ""'s"", 'just', 'gone', '.']",laptop,['port'],1,train
1733,"['the', 'port', 'is', 'secured', 'to', 'motherboard', 'so', 'when', 'this', 'happens', 'you', 'ca', ""n't"", 'see', 'the', 'plug', 'at', 'all', ',', 'it', ""'s"", 'just', 'gone', '.']",laptop,['plug'],0,train
1734,"['i', 'love', 'the', 'feel', 'of', 'the', 'key', 'board', ',', 'as', 'well', 'as', 'the', 'trackpad', '.']",laptop,"['key', 'board']",2,train
1735,"['i', 'love', 'the', 'feel', 'of', 'the', 'key', 'board', ',', 'as', 'well', 'as', 'the', 'trackpad', '.']",laptop,['trackpad'],2,train
1736,"['now', 'i', 'have', 'the', 'best', 'of', 'both', 'worlds', 'with', 'all', 'of', 'the', 'power', 'and', 'ease', 'of', 'the', 'mac', '!']",laptop,['power'],2,train
1737,"['now', 'i', 'have', 'the', 'best', 'of', 'both', 'worlds', 'with', 'all', 'of', 'the', 'power', 'and', 'ease', 'of', 'the', 'mac', '!']",laptop,['ease'],2,train
1738,"['ease', 'of', 'use', 'is', 'just', 'one', 'of', 'the', 'benefits', 'i', 'love', 'about', 'my', 'mac', '.']",laptop,['use'],2,train
1739,"['-touchpad', 'will', 'take', 'a', 'bit', 'of', 'time', 'to', 'get', 'used', 'to', '.']",laptop,['touchpad'],1,train
1740,"['now', 'the', 'machine', 'wo', ""n't"", 'connect', 'and', 'toshiba', 'says', 'that', 'they', 'did', 'replace', 'the', 'connection', 'card', 'in', 'may', 'but', 'they', 'only', 'warranty', 'the', 'repair', 'for', '30', 'days', 'and', 'now', 'i', ""'m"", 'out', 'of', 'warranty', 'even', 'though', 'this', 'has', 'been', 'a', 'constant', '5', 'month', 'occurance', 'since', 'i', 'bought', 'the', 'netbook', '.']",laptop,"['connection', 'card']",1,train
1741,"['now', 'the', 'machine', 'wo', ""n't"", 'connect', 'and', 'toshiba', 'says', 'that', 'they', 'did', 'replace', 'the', 'connection', 'card', 'in', 'may', 'but', 'they', 'only', 'warranty', 'the', 'repair', 'for', '30', 'days', 'and', 'now', 'i', ""'m"", 'out', 'of', 'warranty', 'even', 'though', 'this', 'has', 'been', 'a', 'constant', '5', 'month', 'occurance', 'since', 'i', 'bought', 'the', 'netbook', '.']",laptop,['warranty'],0,train
1742,"['but', ',', 'buy', 'this', 'model', 'and', 'just', 'purchase', '4gb', 'of', 'ram', '(', '2x2gb', 'for', '$', '92', 'or', '1x4gb', 'for', '$', '99', ')', ',', 'and', 'save', 'yourself', '$', '100', 'than', 'the', 'other', 'model', 'with', '8gb', 'of', 'ram', '.']",laptop,"['4gb', 'of', 'ram']",1,train
1743,"['but', ',', 'buy', 'this', 'model', 'and', 'just', 'purchase', '4gb', 'of', 'ram', '(', '2x2gb', 'for', '$', '92', 'or', '1x4gb', 'for', '$', '99', ')', ',', 'and', 'save', 'yourself', '$', '100', 'than', 'the', 'other', 'model', 'with', '8gb', 'of', 'ram', '.']",laptop,"['8gb', 'of', 'ram']",1,train
1744,"['if', 'you', ""'re"", 'looking', 'for', 'something', 'to', 'fly', 'through', 'those', 'massive', 'spreadsheets', 'or', 'play', 'a', 'graphics-intensive', 'game', ',', 'you', ""'d"", 'be', 'better', 'off', 'getting', 'a', 'machine', 'aimed', 'at', 'that', 'segment', 'of', 'the', 'market', '.']",laptop,['game'],1,train
1745,"['browsing', ',', 'also', ',', 'was', 'no', 'problem', 'for', 'me', 'when', 'i', 'used', 'itunes', '(', 'which', 'usually', 'slows', 'down', 'my', 'pc', ')', '.']",laptop,['browsing'],2,train
1746,"['browsing', ',', 'also', ',', 'was', 'no', 'problem', 'for', 'me', 'when', 'i', 'used', 'itunes', '(', 'which', 'usually', 'slows', 'down', 'my', 'pc', ')', '.']",laptop,['itunes'],2,train
1747,"['again', ',', 'decent', 'comp', 'for', 'the', 'price', ',', 'and', 'i', 'was', 'in', 'need', 'of', 'one', 'quickly', 'as', 'my', 'other', 'laptop', 'died', 'on', 'me', '.']",laptop,['price'],2,train
1748,"['so', 'in', 'a', 'brief', 'summary', 'i', 'would', 'have', 'to', 'say', 'that', 'i', 'would', 'not', 'recommend', 'dell', 'vostro', '1000', 'to', 'anyone', 'due', 'to', 'it', 'being', 'a', 'down', 'right', 'awful', 'setup', 'so', 'in', 'my', 'opinion', 'you', 'should', 'steer', 'clear', 'of', 'them', 'if', 'you', 'want', 'a', 'decent', 'laptop', '.']",laptop,['setup'],0,train
1749,"['my', 'friend', 'just', 'had', 'to', 'replace', 'his', 'entire', 'motherboard', ',', 'so', 'did', 'my', 'wife', ',', 'and', 'it', 'looks', 'like', 'i', 'will', 'have', 'to', 'as', 'well', '.']",laptop,['motherboard'],0,train
1750,"['toshiba', 'customer', 'services', 'will', 'indirectly', 'deal', 'with', 'your', 'problems', 'by', 'constantly', 'tranferring', 'you', 'from', 'one', 'country', 'to', 'another', ',', 'and', 'i', 'am', 'not', 'kidding', 'you', ',', 'i', 'called', 'different', 'hours', 'of', 'the', 'day', 'and', 'you', ""'ll"", 'get', 'someone', 'else', 'from', 'another', 'country', 'trying', 'to', 'get', 'you', 'to', 'tell', 'them', 'your', 'life', 'story', 'all', 'over', 'again', ',', 'since', 'they', 'make', 'it', 'sound', 'like', 'they', 'do', ""n't"", 'have', 'your', 'history', 'list', 'of', 'your', 'calls', 'right', 'in', 'front', 'of', 'them', '.']",laptop,"['toshiba', 'customer', 'services']",0,train
1751,"['quality', 'display', 'i', 'was', 'surprised', 'with', 'the', 'performance', 'and', 'quality', 'of', 'this', 'hp', 'laptop', '.']",laptop,"['quality', 'display']",2,train
1752,"['quality', 'display', 'i', 'was', 'surprised', 'with', 'the', 'performance', 'and', 'quality', 'of', 'this', 'hp', 'laptop', '.']",laptop,['performance'],2,train
1753,"['quality', 'display', 'i', 'was', 'surprised', 'with', 'the', 'performance', 'and', 'quality', 'of', 'this', 'hp', 'laptop', '.']",laptop,['quality'],2,train
1754,"['the', 'battery', 'life', 'also', 'does', ""n't"", 'keep', 'up', 'with', 'the', 'claim', 'but', 'still', 'i', 'think', 'macbook', 'is', 'much', 'ahead', 'from', 'the', 'rest', 'of', 'the', 'pack', '.']",laptop,"['battery', 'life']",0,train
1755,"['the', 'internet', 'capabilities', 'are', 'also', 'very', 'strong', 'and', 'picks', 'up', 'signals', 'very', 'easily', '.']",laptop,"['internet', 'capabilities']",2,train
1756,"['its', 'fast', ',', 'has', 'high', 'definition', 'quality', 'in', 'the', 'videos', '.']",laptop,"['high', 'definition', 'quality']",2,train
1757,"['another', 'great', 'thing', 'is', 'the', 'beast', 'graphics', '.']",laptop,"['beast', 'graphics']",2,train
1758,"['the', 'ease', 'of', 'set', 'up', 'was', 'terrific', '.']",laptop,"['set', 'up']",2,train
1759,"['everything', 'i', 'have', 'tried', 'has', 'worked', 'and', 'i', 'never', 'have', 'to', 'carry', 'the', 'wall', 'charger', 'cause', 'the', 'battery', 'is', 'so', 'awesome', '.']",laptop,"['wall', 'charger']",1,train
1760,"['everything', 'i', 'have', 'tried', 'has', 'worked', 'and', 'i', 'never', 'have', 'to', 'carry', 'the', 'wall', 'charger', 'cause', 'the', 'battery', 'is', 'so', 'awesome', '.']",laptop,['battery'],2,train
1761,"['the', 'battery', 'life', 'is', 'probably', 'an', 'hour', 'at', 'best', '.']",laptop,"['battery', 'life']",0,train
1762,"['this', 'is', 'a', 'review', 'of', 'windows', 'vista', 'system', '.']",laptop,"['windows', 'vista', 'system']",1,train
1763,"['cosmetically', ',', 'the', 'only', 'thing', 'they', 'changed', 'was', '2', 'of', 'the', 'function', 'keys', 'at', 'the', 'top', '.']",laptop,"['function', 'keys']",1,train
1764,"['but', 'sadly', 'the', 'replacement', 'froze-up', 'while', 'updating', 'the', 'bios', 'again', 'and', 'shut', 'down', 'and', 'would', 'not', 'turn', 'back', 'on', '.']",laptop,['bios'],0,train
1765,"['there', ""'s"", 'literally', 'no', 'way', 'to', 'make', 'it', 'sing', 'with', 'vista', '.']",laptop,['vista'],0,train
1766,"['screen', 'size', 'is', 'perfect', 'for', 'portable', 'use', 'in', 'any', 'environment', '.']",laptop,"['screen', 'size']",2,train
1767,"['first', ',', 'it', 'does', 'not', 'have', 'a', 'push', 'button', 'to', 'open', 'the', 'lid', '.']",laptop,"['push', 'button']",0,train
1768,"['first', ',', 'it', 'does', 'not', 'have', 'a', 'push', 'button', 'to', 'open', 'the', 'lid', '.']",laptop,['lid'],1,train
1769,"['i', 'used', 'to', 'build', 'my', 'own', 'desktops', 'from', 'the', 'component', 'parts', ',', 'and', 'recently', 'my', '7', 'year', 'old', 'pentium', '4', 'with', 'ht', '1', 'gb', 'ram', 'sata', 'desktop', 'stopped', 'working', '(', 'this', 'was', 'a', 'rock', 'star', '7', 'years', 'ago', ')', '.']",laptop,"['pentium', '4']",1,train
1770,"['i', 'used', 'to', 'build', 'my', 'own', 'desktops', 'from', 'the', 'component', 'parts', ',', 'and', 'recently', 'my', '7', 'year', 'old', 'pentium', '4', 'with', 'ht', '1', 'gb', 'ram', 'sata', 'desktop', 'stopped', 'working', '(', 'this', 'was', 'a', 'rock', 'star', '7', 'years', 'ago', ')', '.']",laptop,"['1', 'gb', 'ram']",1,train
